dns_branch_code,dns_destination_code,destination_name,acedns
A102,DES00540,NALBARI - CHOWK BAZAR,N
A102,DES00541,NALBARI - KORBAHA,N
A102,DES00542,NALBARI - MOROWA,N
A102,DES00543,NALBARI - MUGKUCHI,N
A102,DES00544,NALBARI - NARDI,N
A102,DES00545,NALBARI - YAGYA BHUMI/ JAGRA,N
A102,DES00546,NALBARI SANGRGHAT - AKHARA CHOWK,N
A102,DES00547,NALBARI SANGRGHAT - GOBRADAL,N
A102,DES00548,NALBARI SANGRGHAT - NALBARI,N
A102,DES00549,NALBARI SANGRGHAT - PAIKARKUCHI,N
A102,DES00550,NALBARI SANGRGHAT - SANGRIGHAT,N
A102,DES00551,NAOGAON (LA),Y
A102,DES00552,NIKASI - NIKASHI,N
A102,DES00553,PAKABETBARI - CHAKIRBHITA,N
A102,DES00554,PAKABETBARI - KAYAKUCHI,N
A102,DES00555,PALHAJI,Y
A102,DES00556,PASCHIM NALBARI - BARNIBARI,N
A102,DES00557,PASCHIM NALBARI - CHAMTA (NALBARI),N
A102,DES00558,PASCHIM NALBARI - GOBLALPUR,N
A102,DES00559,PASCHIM NALBARI - SOLMARA,N
A102,DES00560,PATGAON (LA),Y
A102,DES00561,PATHACHARKUCHI (LA),Y
A102,DES00562,POHUMARA (LA),Y
A102,DES00563,RAMPUR,N
A102,DES00564,RAMPUR (PATHSALA),Y
A102,DES00565,RANGAPANI (LA),Y
A102,DES00566,RANGJULI - ADUGURI,N
A102,DES00567,RANGJULI - BIDANAGAR,N
A102,DES00568,RANGJULI - DARANGIRI,N
A102,DES00569,RANGJULI - DHANUBHANGA,N
A102,DES00570,RANGJULI - DHUPDHARA,N
A102,DES00571,RANGJULI - PADUPARA,N
A102,DES00572,RANGJULI - PATPARA,N
A102,DES00573,RANGJULI - RANGJULI,N
A102,DES00574,RANGJULI (LA),Y
A102,DES00575,RANGJULI (TIPLAI) - GARUSAKTA,N
A102,DES00576,RANGJULI (TIPLAI) - GERUA,N
A102,DES00577,RANGJULI (TIPLAI) - PALASHARTARI,N
A102,DES00578,RANGJULI (TIPLAI) - PALPARA,N
A102,DES00579,RANGJULI (TIPLAI) - SIMALITOLA,N
A102,DES00580,RANGJULI (TIPLAI) - TIPLAI / MALANGCHA,N
A102,DES00581,RUPAHI (PATHSALA),Y
A102,DES00582,RUPSHI - ALAMGANJ,N
A102,DES00583,RUPSHI - BALAJAN,N
A102,DES00584,RUPSHI - GAURIPUR,N
A102,DES00585,RUPSHI - KAZIGAON,N
A102,DES00586,RUPSI - BALAGAON,N
A102,DES00587,RUPSI - BAMUNTARI,N
A102,DES00588,RUPSI - BORITALI,N
A102,DES00589,RUPSI - CHENIMARI,N
A102,DES00590,RUPSI - JONIA,N
A102,DES00591,RUPSI - JONIA MOR,N
A102,DES00592,RUPSI - JONTA,N
A102,DES00593,RUPSI - KOLGACHIA,N
A102,DES00594,RUPSI - LANGLA,N
A102,DES00595,RUPSI - RANGAPANI,N
A102,DES00596,RUPSI - TND BRIDGE,N
A102,DES00597,RUPSI LANGLA - BORTARI,N
A102,DES00598,"RUPSI LANGLA - KANTAKHALI, JAIPUR",N
A102,DES00599,RUPSI LANGLA - MOINBARI,N
A102,DES00600,SAFRUNGURI,Y
A102,DES00601,SALBARI (PATHSALA),Y
A102,DES00602,SALKUCHA,Y
A102,DES00603,SALMARA (LA),Y
A102,DES00604,SALMARI,Y
A102,DES00605,SARTHEBARI,Y
A102,DES00606,SATABARI,Y
A102,DES00607,SATYABARI,Y
A102,DES00608,SIDLI - BASUGAON,N
A102,DES00609,SIDLI - KAJALGAON,N
A102,DES00610,SIDLI - KASHIKOTRA,N
A102,DES00611,SIDLI - SIDLI,N
A102,DES00612,SIMALTOLA,Y
A102,DES00613,SONAHAT (LA),Y
A102,DES00614,SORUPATA,Y
A102,DES00615,SRIJANGRAM - ABHAYAPURI,N
A102,DES00616,SRIJANGRAM - BORBOLA,N
A102,DES00617,SRIJANGRAM - LALMATI,N
A102,DES00618,SRIJANGRAM - LENGTISINGA,N
A102,DES00619,SRIJANGRAM - MALEGARH,N
A102,DES00620,SUATPUR,Y
A102,DES00621,TAMARHAT - TAMARHAT,N
A102,DES00622,TAMARHAT (LA),Y
A102,DES00623,TAMULPUR - DRANG,N
A102,DES00624,TAMULPUR - KUMARIKATA,N
A102,DES00625,TAMULPUR - MELA,N
A102,DES00626,TAMULPUR - NAGARJULI   (TRUCK ROUTE VIA GORESHWAR),N
A102,DES00627,TAMULPUR - TAMULPUR,N
A102,DES00628,TAMULPUR DUMANI - ANANDAPUR,N
A102,DES00629,TAMULPUR DUMANI - DUMANI,N
A102,DES00630,TAMULPUR DUMANI - TETULIGURI,N
A102,DES00631,THAPHAM BANDH,Y
A102,DES00632,TIHU - DIPTA,N
A102,DES00633,TIHU - HARIBHANGA,N
A102,DES00634,TIHU - HELONA,N
A102,DES00635,TIHU - KADAMTAL,N
A102,DES00636,TIHU - KHARADHARA,N
A102,DES00637,TIHU - MAKHIBOHA,N
A102,DES00638,TIHU - TIHU,N
A102,DES00639,TIHU - TIHU TINALI (NATHKUCHI),N
A102,DES00640,TIMALI,Y
A102,DES00641,TIPLAI,Y
A102,DES00642,TUKRESHWARI,Y
A102,DES00643,TULINGIA,Y
A103,DES00644,AMPATI - AMPATI,N
A103,DES00645,BAGHMARA - BAGHMARA,N
A103,DES00646,BAGHMARA (TURA),Y
A103,DES00647,BAJENGDOBA - BEJONGDOBA,N
A103,DES00648,BAJENGDOBA - BEJONGDOBA DUMP,N
A103,DES00649,BAJENGDOBA - MALADHARA,N
A103,DES00650,CHIBINANG - CHIBINANG,N
A103,DES00651,CHIBINANG - PHULBARI,N
A103,DES00652,CHIBINANG - SHYAMNAGAR,N
A103,DES00653,CHOKPOT - CHOKPOT,N
A103,DES00654,DADENGGRE - DADENGGRE,N
A103,DES00655,DALU - DALU,N
A103,DES00656,GAROBADHA - GAROBADHA,N
A103,DES00657,HALCHATTI - HALCHATTI,N
A103,DES00658,HATIMARA - HATIMARA,N
A103,DES00659,JADI - JADI,N
A103,DES00660,JADI (EX-BARNI MEGH),Y
A103,DES00661,MAHENDRAGANJ - MAHENDRAGANJ,N
A103,DES00662,MANKACHAR - DIARA,N
A103,DES00663,MANKACHAR - MANKACHAR,N
A103,DES00664,MENDIPATHAR - MENDIPATHAR,N
A103,DES00665,MENDIPATHAR - RESUBELPARA,N
A103,DES00666,MONABARI - MONABARI,N
A103,DES00667,NANGALBIBRA - NANGALBIBRA,N
A103,DES00668,NANGKERA - NANGKERA,N
A103,DES00669,PURAKHASIA - PURAKHASIA,N
A103,DES00670,RAJABALA - RAJABALA,N
A103,DES00671,RONGJENG - RONGJENG,N
A103,DES00672,RONGRA - RONGRA,N
A103,DES00673,RONGRAM - RONGRAM,N
A103,DES00674,SAMANDA - SAMANDA,N
A103,DES00675,SINGHIMARI - SELSELLA,N
A103,DES00676,SINGHIMARI - SINGHIMARI,N
A103,DES00677,SIZU - SIZU,N
A103,DES00678,SONGSAK - SONGSAK,N
A103,DES00679,TIKRIKILA - NIDANPUR,N
A103,DES00680,TIKRIKILA - PAHAM,N
A103,DES00681,TIKRIKILA - TIKRIKILA,N
A103,DES00682,TIKRIKILLA(MEG),Y
A103,DES00683,TURA - TURA,N
A103,DES00684,WILLIAM NAGAR,Y
A103,DES00685,WILLIAMNAGAR - WILLIAMNAGAR,N
A103,DES00686,ZIKZAK - ZIKZAK,N
A104,DES00687,AAHATGURI,Y
A104,DES00688,AMANI,Y
A104,DES00689,AMBAGAN (NGN),Y
A104,DES00690,AMLIGHAT (NGN),Y
A104,DES00691,AMTRENG (NGN),Y
A104,DES00692,BASANA GHAT (MGN),N
A104,DES00693,BAGHARA (MGN),Y
A104,DES00694,BAITHALAGSU - BAITHLANGSU,N
A104,DES00695,BAITHALAGSU - DONKAMOKAM,N
A104,DES00696,BAJIAGAON - AMONI,N
A104,DES00697,BAJIAGAON - MISSA,N
A104,DES00698,BAJIAGAON - SALANA,N
A104,DES00699,BARAKHOWA (NGN),Y
A104,DES00700,BARBOHA (NGN),Y
A104,DES00701,BARHAMPUR - CHALCHALI,N
A104,DES00702,BARHAMPUR - NONOI,N
A104,DES00703,BARHAMPUR - PURANIGODAM,N
A104,DES00704,BARHAMPUR - SARUPATHAR,N
A104,DES00705,BARHAMPUR - URIAGAON,N
A104,DES00706,BATLANGSU,Y
A104,DES00707,BEBEJIA,Y
A104,DES00708,BECHAMARI (NGN),Y
A104,DES00709,BELTOLI BAZAR (NGN),Y
A104,DES00710,BHAKAT GAON (MGN),Y
A104,DES00711,BHALUKMARI (NGN),Y
A104,DES00712,BHURAGAON,Y
A104,DES00713,BHURBANDHA (MGN),Y
A104,DES00714,BIDAMBARA (NGN),Y
A104,DES00715,BINNAKANDI  (JOGIJAN) - BARHAWAR,N
A104,DES00716,BINNAKANDI - CHOUDHURY BAZAR,N
A104,DES00717,BINNAKANDI - DOBOKA,N
A104,DES00718,BINNAKANDI - JAYNAGAR,N
A104,DES00719,BINNAKANDI - MURAJHAR,N
A104,DES00720,BINNAKANDI - NAMDOBOKA,N
A104,DES00721,BINNAKANDI - NILBAGAN,N
A104,DES00722,BINNAKANDI ( JOGIJAN) - JAMUNAMUKH,N
A104,DES00723,BINNAKANDI ( JOGIJAN) - JOGIJAN,N
A104,DES00724,BINNAKANDI ( JOGIJAN) - JORAPUKHURI,N
A104,DES00725,BINNAKANDI ( JOGIJAN) - SANKARDEV NAGAR,N
A104,DES00726,BOKOLIA - BOKOLIA,N
A104,DES00727,BOKOLIA - HOWRA GHAT,N
A104,DES00728,BOKOLIA - HOWRA GHAT TINALI,N
A104,DES00729,BOKOLIA (DENGAON) - DENGAON,N
A104,DES00730,BOKOLIA (DENGAON) - LENGING,N
A104,DES00731,BOKOLIA (DENGAON) - PARKHOA,N
A104,DES00732,BOKOLIA (NGN),Y
A104,DES00733,BORAHUR (NGN),Y
A104,DES00734,BORANGA BARI (MGN),Y
A104,DES00735,BORDUA (NGN),Y
A104,DES00736,BORPUJIA (MGN),Y
A104,DES00737,BORSHALLA (NGN),Y
A104,DES00738,CHALCHALI (NGN),Y
A104,DES00739,CHAPARMUKH (NGN),Y
A104,DES00740,CHOWDHURY BAZAR (NGN),Y
A104,DES00741,DAKHINPAT (NGN),Y
A104,DES00742,DANDUA (MGN),Y
A104,DES00743,DATWAJHA (NGN),Y
A104,DES00744,DAYANG (NGN),Y
A104,DES00745,DEMULGURI (ITAKHOLI),Y
A104,DES00746,DERAPATHAR (NGN),Y
A104,DES00747,DHALPUKHURI - DHALPUKHURI,N
A104,DES00748,DHALPUKHURI - KAPASBARI,N
A104,DES00749,DHALPUKHURI (LANKA) - DAYANGMUKH,N
A104,DES00750,DHALPUKHURI (LANKA) - KARIKHONA,N
A104,DES00751,DHALPUKHURI (LANKA) - KHERONI,N
A104,DES00752,DHALPUKHURI (LANKA) - LANKA,N
A104,DES00753,DHALPUKHURI (LANKA) - LASKAR PATHAR,N
A104,DES00754,DHALPUKHURI (LANKA) - NAKHUTI,N
A104,DES00755,DHING,Y
A104,DES00756,DHUPAGURI (NGN),Y
A104,DES00757,DIMORIA 2 - ULUNI,N
A104,DES00758,DIMORIA L - DHUBGURI,N
A104,DES00759,DIMORIA L - DIMORIA,N
A104,DES00760,DIMORIA L - TOPATOLI,N
A104,DES00761,DIYUNG VELLEY - DIAKHO,N
A104,DES00762,DIYUNG VELLEY - MIGRINDESHA,N
A104,DES00763,DIYUNG VELLEY - MULKOI,N
A104,DES00764,DIYUNG VELLEY - MUPA,N
A104,DES00765,DIYUNG VELLEY 1 - LANTING,N
A104,DES00766,DOGAON,Y
A104,DES00767,DOGAON BAZAR (NGN),Y
A104,DES00768,DOKMOKA (NGN),Y
A104,DES00769,DONKAMOKAM (NGN),Y
A104,DES00770,DOOMDOOMIA (NGN),Y
A104,DES00771,DUTTAHAZAR (NGN),Y
A104,DES00772,GAGALMARI (NGN),Y
A104,DES00773,GERUA (NGN),Y
A104,DES00774,HAFLONG (NCH),Y
A104,DES00775,HALFLONG - HALFLONG,N
A104,DES00776,HAMREN - HAMREN,N
A104,DES00777,HAMRENG (NGN),N
A104,DES00778,HARANGAJAO - HARENGAJAO,N
A104,DES00779,HARANGAJAO - JATINGA,N
A104,DES00780,HARANGAJAO - MIYANGKRO,N
A104,DES00781,HARANGAJAO - RADZOL,N
A104,DES00782,HATIGAON (NAGAON),Y
A104,DES00783,HOWRAGHAT,Y
A104,DES00784,HP MILL (MGN),Y
A104,DES00785,ISLAM NAGAR (NGN),Y
A104,DES00786,JAGIROAD,Y
A104,DES00787,JAJORI SIMULTAL (NGN),Y
A104,DES00788,JAKHLABANDHA,Y
A104,DES00789,JALUGUTI,Y
A104,DES00790,JAMUNAMUKH (NGN),Y
A104,DES00791,JAPHRAJAN (NCH),Y
A104,DES00792,JATINGA (NCH),Y
A104,DES00793,JATINGA VELLEY - DAOTOHAJA,N
A104,DES00794,JATINGA VELLEY - MAHUR,N
A104,DES00795,JATINGA VELLEY - PHIDING,N
A104,DES00796,JHARGAON (MNG),Y
A104,DES00797,JORAPUKHURI (NGN),Y
A104,DES00798,JUGIJAN,N
A104,DES00799,JUGIJAN - BHALUKMARI,N
A104,DES00800,JUGIJAN - HOJAI,N
A104,DES00801,JUGIJAN - ISLAM NAGAR,N
A104,DES00802,JUGIJAN - RANIPUKHURI,N
A104,DES00803,JURIA - BALUCHAR BAZAR,N
A104,DES00804,JURIA - DOGAON BAZAR,N
A104,DES00805,JURIA - JURIA CHARALI,N
A104,DES00806,JURIA - RAIDONGIA,N
A104,DES00807,KACHARIBARAI (NGN),Y
A104,DES00808,KACHARIBASTI (NGN),Y
A104,DES00809,KACHUA (NGN),Y
A104,DES00810,KAKI (NGN),Y
A104,DES00811,KALAIBOR (AMGURI) - AMGURI,N
A104,DES00812,KALIABOR,N
A104,DES00813,KALIABOR - BARPATHIA,N
A104,DES00814,KALIABOR - HATBOR,N
A104,DES00815,KALIABOR - JAKHALABANDHA,N
A104,DES00816,KALIABOR - KOLIABOR,N
A104,DES00817,KALIABOR - KOLIABOR TINALI,N
A104,DES00818,KALIABOR - NALTALI,N
A104,DES00819,KALIABOR - SILGHAT,N
A104,DES00820,KALIABOR (HARMATI) - KUTHORI,N
A104,DES00821,KALIBOR - RANGGHAR,N
A104,DES00822,KALIBOR (AMGURI) - FALUGURI,N
A104,DES00823,KALIBOR (HARMATI) - BAGORI,N
A104,DES00824,KALIBOR (HARMATI) - HARMATI,N
A104,DES00825,KALIBOR (HARMATI) - NAOJAN,N
A104,DES00826,KAMPUR (HOJAI),Y
A104,DES00827,KARAIJHAR (NGN),Y
A104,DES00828,KARIKHONA (NGN),Y
A104,DES00829,KATHIATOLI - KAMPUR,N
A104,DES00830,KATHIATOLI - KATHIATOLI,N
A104,DES00831,KATHIATOLI - RAJAALI,N
A104,DES00832,KATHIATOLI - RANGALOO,N
A104,DES00833,KATHIATOLI - RANGBANG,N
A104,DES00834,KATHIATOLI (NGN),Y
A104,DES00835,KATHIATOLI(RAJAGAON) - KACHUA,N
A104,DES00836,KATHIATOLI(RAJAGAON) - LUTUMARI,N
A104,DES00837,KATHIATOLI(RAJAGAON) - RAJAGAON,N
A104,DES00838,KATHIATOLI(RAJAGAON) - SIMALGURI,N
A104,DES00839,KHAGORIJAN - BABEJIA,N
A104,DES00840,KHAGORIJAN - DEMOW,N
A104,DES00841,KHAGORIJAN - PHULGURI,N
A104,DES00842,KHAGORIJAN (NAGAON) - BARAPUJIA,N
A104,DES00843,KHAGORIJAN (NAGAON) - DIMORUGURI (ITAKHOLI),N
A104,DES00844,KHAGORIJAN (NAGAON) - HAIBORGAON,N
A104,DES00845,KHAGORIJAN (NAGAON) - KOPAHARA,N
A104,DES00846,KHAGORIJAN (NAGAON) - NAGAON,N
A104,DES00847,KHAGORIJAN (NAGAON) - SENSUA,N
A104,DES00848,KHAGORIJAN (NAGAON) - UDAMARI,N
A104,DES00849,KHERONI (NGN),Y
A104,DES00850,KOPAHARA (NGN),Y
A104,DES00851,KUTHARI,Y
A104,DES00852,LAHORIGHAT,Y
A104,DES00853,LAICHONG (NGN),Y
A104,DES00854,LAMDING,Y
A104,DES00855,LANGTING (NCH),Y
A104,DES00856,LUMBAJAON - DIPHU,N
A104,DES00857,LUMBAJAON - MANJA,N
A104,DES00858,LUMDING - LUMDING,N
A104,DES00859,MAHUR (NCH),Y
A104,DES00860,MAIBONG (NCH),Y
A104,DES00861,MAILOO (NGN),Y
A104,DES00862,MANDERDISHA - MANDERDISHA,N
A104,DES00863,MANJA (NGN),Y
A104,DES00864,MAYONG - HP MILL,N
A104,DES00865,MAYONG - JAGI ROAD,N
A104,DES00866,MAYONG - NELLI,N
A104,DES00867,MAYONG (MORIGAON) - BACHARA GHAT,N
A104,DES00868,MAYONG (MORIGAON) - CHARON BILL,N
A104,DES00869,MAYONG (MORIGAON) - JHARGAON,N
A104,DES00870,MAYONG (MORIGAON) - MAYANG,N
A104,DES00871,MAYONG (MORIGAON) - MORIGAON,N
A104,DES00872,MAYONG (MORIGAON) - TELAHI,N
A104,DES00873,MELAKADING (NGN),N
A104,DES00874,"MIGRENDISA, HAFLONG (NCH)",Y
A104,DES00875,MISA,Y
A104,DES00876,MIYANGKRO (NCH),Y
A104,DES00877,MOIRABARI,Y
A104,DES00878,MULKOI (NCH),Y
A104,DES00879,MUPA (NCH),Y
A104,DES00880,MURAJHAR (NGN),Y
A104,DES00881,NAGAON 1 DUMP,Y
A104,DES00882,NAHKHUTI (NGN),Y
A104,DES00883,NALTALI (NGN),Y
A104,DES00884,NAMDOBOKA (NGN),Y
A104,DES00885,NAOJAN (NGN),Y
A104,DES00886,NEWSANGBAR - MAIBONG,N
A104,DES00887,NILBAGAN (NGN),Y
A104,DES00888,PALIGURI (NGN),Y
A104,DES00889,PANIGAON,Y
A104,DES00890,PHIDING (NCH),Y
A104,DES00891,RAHA,Y
A104,DES00892,RAJAALI (NAOGON),Y
A104,DES00893,RANGBANG (NGN),Y
A104,DES00894,RANGLU,Y
A104,DES00895,RANIPUKHURI (HOJAI),N
A104,DES00896,"REDZOLE, HAFLONG (NCH)",Y
A104,DES00897,ROHA - DHARAMTUL,N
A104,DES00898,ROHA - ROHA,N
A104,DES00899,ROHA - THEKARAGURI,N
A104,DES00900,ROHA (CHAPARMUKH) - CHAPARMUKH,N
A104,DES00901,ROHA (CHAPARMUKH) - JAJORI SIMULTOL,N
A104,DES00902,RUPOHI - AMBAGAN,N
A104,DES00903,RUPOHI - LAWKHOWA,N
A104,DES00904,RUPOHI - RUPOHI,N
A104,DES00905,RUPOHI (NGN),Y
A104,DES00906,SALANA (NGN),Y
A104,DES00907,SAMAGURI - SAMAGURI,N
A104,DES00908,SANKARDEV NAGAR (NGN),Y
A104,DES00909,SARAIBHAI,Y
A104,DES00910,SENCHUA (NGN),Y
A104,DES00911,SENGYUNGPUR (NGN),Y
A104,DES00912,SITALMARI (NGN),Y
A104,DES00913,SORAIBARI (MGN),Y
A104,DES00914,SULUNG (NGN),Y
A104,DES00915,TELAHI (MGN),Y
A104,DES00916,THAIJUWARI (NGN),N
A104,DES00917,TOOKTOKI (NGN),Y
A104,DES00918,UDALI - BORBOHA,N
A104,DES00919,UDALI - DEBOSTHAN,N
A104,DES00920,UDALI - KAKI,N
A104,DES00921,UDALI - KAKI-2,N
A104,DES00922,UDALI - UDALI,N
A104,DES00923,URIAGAON (NGN),Y
A105,DES00924,ALICHINGA (TEZ),Y
A105,DES00925,AMBACHOWK (DRNG),Y
A105,DES00926,AULA CHOWK (DRNG),Y
A105,DES00927,B N TINALI (TEZ),Y
A105,DES00928,BAGHMARA PABHOI - DHULI,N
A105,DES00929,BAGHMARA PABHOI - MISICA TEA,N
A105,DES00930,BAGHMARA PABHOI - PABHOI,N
A105,DES00931,BAGHMARI (TEZ),Y
A105,DES00932,BAITAMARI,Y
A105,DES00933,BALIJAN (TEZ),Y
A105,DES00934,BALIPARA - BALIPARA,N
A105,DES00935,BALIPARA - CENTRAL UNIVERSITY,N
A105,DES00936,BALIPARA - CHARDUAR,N
A105,DES00937,BALIPARA - KHONAMUKH,N
A105,DES00938,BALIPARA - MANSIRI,N
A105,DES00939,BALIPARA - SOLAGAON,N
A105,DES00940,BALIPUKHURI (TEZ),Y
A105,DES00941,BALISANG - BALISANG,N
A105,DES00942,BALLYPARA,Y
A105,DES00943,BAMUNJULI,Y
A105,DES00944,BARDOLGURI,Y
A105,DES00945,BARNAGAON (DRNG),Y
A105,DES00946,BATABARI (DRNG),Y
A105,DES00947,BATADROWA - BATADROWA (BORDUA),N
A105,DES00948,BATADROWA - BORDUA,N
A105,DES00949,BATADROWA - DHING,N
A105,DES00950,BATADROWA - DHING CHARIALI,N
A105,DES00951,BATADROWA - DHUPAGURI,N
A105,DES00952,BATADROWA - DUMDUMIA,N
A105,DES00953,BATADROWA - MELAKADING,N
A105,DES00954,BATASIPUR (TEZ),Y
A105,DES00955,BECHIMARI - BESSIMARI,N
A105,DES00956,BECHIMARI - ORANG NATIONAL PARK,N
A105,DES00957,BEHALI - BORGANG,N
A105,DES00958,BEHALI (TEZ),Y
A105,DES00959,BESSIMARI (DRNG),Y
A105,DES00960,BHAIRAVKUNDA (DRNG),Y
A105,DES00961,BHALUKPONG - BHALUKPONG,N
A105,DES00962,BHOLAJHAR (DRNG),Y
A105,DES00963,BHURBANDHA - BORANGA BARI,N
A105,DES00964,BHURBANDHA - DANDUA,N
A105,DES00965,BIHALI - BEDETI / BIJOUTI,N
A105,DES00966,BIHALI - BEHALI,N
A105,DES00967,BIHALI - DALANI (DAKSHIN BEHALI),N
A105,DES00968,BIHALI - KAURI POTHAR,N
A105,DES00969,BIHALI - RANGSALI,N
A105,DES00970,BIHUGURI - BIHUGURI,N
A105,DES00971,BIHUGURI - KABOIMARI,N
A105,DES00972,BIHUGURI - KALAKUCHI,N
A105,DES00973,BIHUGURI - PITHAKHUA,N
A105,DES00974,BIJOUTI,Y
A105,DES00975,BIKHPUKHARI,Y
A105,DES00976,BISHWANATH - BIKHPUKHURI,N
A105,DES00977,BISHWANATH - BISHWANATH CHARALI,N
A105,DES00978,BISHWANATH - BISHWANATHGHAT,N
A105,DES00979,BISHWANATH - DAMANI,N
A105,DES00980,BISHWANATH - KETELLA,N
A105,DES00981,BISHWANATH - KUHIARBARI,N
A105,DES00982,BISHWANATH - ROTUA,N
A105,DES00983,BISHWANATH - SERELIA,N
A105,DES00984,BISWANATH CHARIALI,Y
A105,DES00985,BISWANATH GHAT,Y
A105,DES00986,BOKOLA (TEZ),Y
A105,DES00987,BOKOLIA,N
A105,DES00988,BORAI (TEZ),Y
A105,DES00989,BORBIL (TEZ),Y
A105,DES00990,BORGAON (TEZ),Y
A105,DES00991,BORSOLA - ALISINGA,N
A105,DES00992,BORSOLA - BORSOLA,N
A105,DES00993,BORSOLA - NARAYANPUR,N
A105,DES00994,BORSOLA - SERAJULLI,N
A105,DES00995,BORSOLA (DRNG),Y
A105,DES00996,BRAHMAJAN (TEZ),Y
A105,DES00997,BURIGAON (DRNG),Y
A105,DES00998,CHARDUR,Y
A105,DES00999,CHARON BILL (DRNG),Y
A105,DES01000,CHIKONMATI (DRNG),Y
A105,DES01001,DALGAON - BATABARI,N
A105,DES01002,DALGAON - BURIGAON,N
A105,DES01003,DALGAON - DALGAON,N
A105,DES01004,DALGAON - KHARUPETHIA,N
A105,DES01005,DALGAON - KOPATI,N
A105,DES01006,DALGAON - NEPALIBAZAR,N
A105,DES01007,DALGAON - SILBORI,N
A105,DES01008,DALGAON SEALMARI - NATIONAL PARK TINALI,N
A105,DES01009,DHEKIAJULI,Y
A105,DES01010,DHEKIAJULI - BORBIL,N
A105,DES01011,DHEKIAJULI - BORGAON,N
A105,DES01012,DHEKIAJULI - DHEKIAJULLI,N
A105,DES01013,DHEKIAJULI - GORUBANDHA,N
A105,DES01014,DHEKIAJULI - MISSAMARI,N
A105,DES01015,DHEKIAJULI - THELAMARA,N
A105,DES01016,DHOLAIBILL,Y
A105,DES01017,DHOLI,Y
A105,DES01018,DHULA (DRNG),Y
A105,DES01019,DIKRAI (TEZ),Y
A105,DES01020,DIMAKUCHI (DRNG),Y
A105,DES01021,DUNI (DRNG),Y
A105,DES01022,GAMANI (TEZ),Y
A105,DES01023,GAURIMARI (TEZ),Y
A105,DES01024,GHAGRA (DRNG),Y
A105,DES01025,GHAIGAON - BORAI,N
A105,DES01026,GHAIGAON - BORANGABARI,N
A105,DES01027,GHAIGAON - BRAHMAJAN,N
A105,DES01028,GHAIGAON - DAFLAGARH,N
A105,DES01029,GHAIGAON - GHAIGAON,N
A105,DES01030,GHAIGAON - GUMERI,N
A105,DES01031,GHAIGAON - HALEM,N
A105,DES01032,GHAIGAON - TETONBARI,N
A105,DES01033,GHAIGAON - TOWAKBARI,N
A105,DES01034,GOHPUR - GOHPUR,N
A105,DES01035,GOHPUR (KOLABARI) - CHENGMARA,N
A105,DES01036,GOHPUR (KOLABARI) - DUBIA,N
A105,DES01037,GOHPUR (KOLABARI) - GOPALPUR,N
A105,DES01038,GOHPUR (KOLABARI) - KOLABARI,N
A105,DES01039,GOHPUR (KOLABARI) - MALIPUR,N
A105,DES01040,GOHPUR (KOLABARI) - RAJABARI,N
A105,DES01041,GOPALPUR (TEZ),Y
A105,DES01042,GORAIMARI (TEZ),Y
A105,DES01043,HARISINGHA,Y
A105,DES01044,HATIGARH TEA ESTATE (DRNG),Y
A105,DES01045,HATIGOR,Y
A105,DES01046,HAZARIKA PARA (DRNG),Y
A105,DES01047,HELAM,Y
A105,DES01048,HOWAJAN,Y
A105,DES01049,JINJIA - JINJIA,N
A105,DES01050,KALAIGAON - ANDHERIGHAT,N
A105,DES01051,KALAIGAON - BALIPOTA,N
A105,DES01052,KALAIGAON - BHERBRIA,N
A105,DES01053,KALAIGAON - KALAIGAON,N
A105,DES01054,KALAIGAON - KHAIRABARI,N
A105,DES01055,KALAIGAON - SHYAMTILA,N
A105,DES01056,KALAIGAON - TANGALA,N
A105,DES01057,KALAKUCHI (TEZ),Y
A105,DES01058,KAPILI - JALUGUTI,N
A105,DES01059,KAPILI - SORAIBARI,N
A105,DES01060,KENDUGURI (DRNG),Y
A105,DES01061,KHELAKUTI (TEZ),Y
A105,DES01062,KHERBARI (TEZ),Y
A105,DES01063,KHERUPETIA,Y
A105,DES01064,KHOIRABARI (DRNG),Y
A105,DES01065,KOLABARI (TEZ),Y
A105,DES01066,LAHORIGHAT - BHURAGAON,N
A105,DES01067,LAHORIGHAT - BHURBANDA,N
A105,DES01068,LAHORIGHAT - BORSHALLA,N
A105,DES01069,LAHORIGHAT - GORAIMARI,N
A105,DES01070,LAHORIGHAT - LAHORIGHAT,N
A105,DES01071,LALPUL (DRNG),Y
A105,DES01072,LAMABARI TEA ESTATE (DRNG),Y
A105,DES01073,LOHARIJAN,Y
A105,DES01074,MANGALDOI - AULA CHOWK,N
A105,DES01075,MANGALDOI - BORDOLGURI,N
A105,DES01076,MANGALDOI - DEOMORNOI,N
A105,DES01077,MANGALDOI - DEVENDRADARRANG,N
A105,DES01078,MANGALDOI - DHULA,N
A105,DES01079,MANGALDOI - HAZARIKAPARA,N
A105,DES01080,MANGALDOI - INDUSTRIAL BLOCK,N
A105,DES01081,MANGALDOI - JANARAMCHOWK,N
A105,DES01082,MANGALDOI - KALIRAM CHOWK,N
A105,DES01083,MANGALDOI - MANGALDOI,N
A105,DES01084,MAZBAT - LAMABARI TEA ESTATE,N
A105,DES01085,MAZBAT - MAZBAT,N
A105,DES01086,MAZEBAT,Y
A105,DES01087,MOIRABARI - MOIRABARI,N
A105,DES01088,NADUAR - BOKOLA,N
