Route Code,Route Name
MAN4101,"MAYANG IMPHAL"
WA01976,"MAYAPUR"
BUR0050,"MAYAPUR"
KR00784,"MAYAPUR"
NTWB069,"MAYNA"
JA01610,"MAYNAGURI"
NTWB053,"MAYNAGURI"
JAL0029,"MAYNAGURI ROAD"
BA00039,"MAYNAPUR"
WES0026,"MAYTA,GORBETA"
BI00124,"MAYURESWAR"
TEZ1601,"MAZBAT"
BI00125,"MD.BAZAR"
OTH0305,"MEBO"
EA00272,"MECHEDA"
LIK0601,"MECHUKA"
KR00785,"MEDIA"
DA01313,"MEDICAL"
DRH0055,"MEDICAL"
DRP0055,"MEDICAL"
EA00305,"MEDINIPUR"
WE00988,"MEDINIPUR"
OTH0367,"MEDZIPHEMA (NAGALAND)"
WA01937,"MEHARPAR"
DA01642,"MEHENDIPARA"
SILC0033,"MEHERPUR"
SIL2801,"MEHERPUR"
OTH0313,"MEHERPUR"
UT01728,"MEHESHPUR"
WA01864,"MEHUSMORE"
BA00040,"MEJIA"
NTWB077,"MEKHILIGANJ"
JA01611,"MEKHLIGANJ"
COC014761,"MEKHLIGANJ"
LOWT0026,"MELABAZAR"
LNA2101,"MELABAZAR"
UDI1001,"MELAGARH"
UDI1101,"MELAGHAR"
OTH0551,"MELAGHAR (UDAIPUR)"
BUR0097,"MELATALA"
SIK0003,"MELLI"
EA00291,"MEMARI"
BU00206,"MEMARI"
TUR1101,"MENDIPATHAR"
OTH0200,"MENDIPATHAR"
TURH0029,"MENDIPATHAR"
TURP0012,"MENDIPATHAR"
OTH0040,"MENDIPATHAR (ASSAM-NT)"
OTH0482,"MENDIPATHAR - ML (TURA PLAIN)"
GOL0401,"MERAPANI"
NAG1201,"MERAPANI"
DIB0050,"MERBIL MAJULI"
RA02974,"MERU"
JAL0009,"MES CHOWPATHI"
WA01938,"MESKAUR"
BIR0068,"METALA"
JA01618,"METELI"
JAL0001,"METELI"
NTWB133,"METELLI"
CH02671,"METHWALIYA"
KAL0013,"METIABURUZ"
MA01095,"MIAHAT"
APT0301,"MIAO"
WES0039,"MIDNAPUR"
KO00687,"MILAN MORE"
DA01386,"MILAN MORE"
KA00352,"MILAN MORE"
DRP0128,"MILAN MORE"
DIB21,"MILAN NAGAR"
MA01185,"MILANGAR"
DIB3101,"MILANNAGAR"
DIB0021,"MILANNAGAR"
MA01221,"MILKY"
WA01939,"MINA BAZAR"
MUZ0018,"MINAPUR (MFP)"
KR00786,"MIRA"
SI02704,"MIRGANJ"
DA01320,"MIRIK"
DRP0062,"MIRIK"
NTWB149,"MIRIK"
JAL00501,"MIRIK"
DRH0062,"MIRIK"
JAL0050,"MIRIK-JALPAIGURI"
BIR0067,"MIRITI"
MA01178,"MIRJAD PUR"
LA03239,"MIRJAGANJ,ALIGANJ ROAD"
DH03117,"MIRJAGUNJ"
BH01790,"MIRJANHAT"
BUR0039,"MIRJAPUR"
DA02059,"MIRJAPUR CHOWK"
TUR3401,"MIRJUMLANAGAR"
TURP0013,"MIRJUMLANAGAR"
BU00207,"MIRPUR"
GUWR0028,"MIRZA"
GHY1901,"MIRZA"
DUM0042,"MIRZAPUR"
BA00073,"MIRZAPUR"
MU01389,"MIRZAPUR"
WA01979,"MIRZAPUR"
KIS0031,"MIRZAPUR"
LA03277,"MIRZAPUR BARDAHA"
LA03238,"MISHAN CHOWK SIKANDRA"
KO20031,"MISIA"
OTH0037,"MISSAMARI"
OTH0604,"MISSAMARI (TEZPUR)"
WA01940,"MISSION CHOK"
AIZ8501,"MISSION VENG"
DAK0002,"MISSSION MOE BAZAR"
MA01150,"MITNA"
NTNE088,"MIZORAM"
BA00041,"MODANMOHANPUR"
BUR0117,"MODHPUR"
DIB0002,"MODHUTING"
MA01125,"MODIPUKUR"
WA01941,"MOGALKUWA"
MO00876,"MOGRA"
DA01379,"MOGRADANGI"
DRP0121,"MOGRADANGI"
KA00353,"MOGRAHAT"
KO00688,"MOGRAHAT"
NTWB095,"MOHAMMEDPUR, DALKHOLA"
MA01187,"MOHANANDATOLA"
OTH0054,"MOHANBARI"
DIB3201,"MOHANBARI"
OTH0680,"MOHANBARI (DIBRUGARH)"
UDI4401,"MOHANBHOG"
LA03291,"MOHANGANJ"
DIB0044,"MOHANGHAT"
EA00306,"MOHANPUR"
KO00456,"MOHANPUR"
AGR1201,"MOHANPUR"
DE03084,"MOHANPUR"
KAL0015,"MOHANPUR"
SHA0053,"MOHANPUR"
OTH0069,"MOHANPUR"
OTH0044,"MOHANPUR (LEMBUCHERRA)"
SA02835,"MOHANPUR."
OTH0783,"MOHARIPARA (GUWAHATI RURAL)"
OTH0089,"MOHISASHAN"
RA00941,"MOHISHILA"
RA00940,"MOHISHILA"
NTWB076,"MOHIT NAGAR"
NTWB174,"MOHIT NAGAR- JALPAIGURI"
BE02555,"MOHOMMADPUR"
DA01675,"MOHONAR HAT"
MA01222,"MOINA"
EAS0011,"MOINA"
OTH0045,"MOING VILLAGE"
KA00354,"MOIPITH"
MOR0006,"MOIRABARI"
NGN1201,"MOIRABARI"
MAN5201,"MOIRANG"
MAL022,"MOJAMPUR"
LAX0006,"MOKAMA"
MA01086,"MOKDUMPUR"
NAG0701,"MOKOKCHUNG"
JOR1901,"MOKOKCHUNG"
DIB0046,"MOKULBARI"
BA00042,"MOLIAN"
KR00787,"MOLICHAGARH"
DAN0029,"MOLLAHAT"
SHA0086,"MOLLAHAT"
BI00126,"MOLLARPUR"
DIB19,"MOLOKHUBASA"
DIB0019,"MOLOKHUBASA"
KO20021,"MOLOYPUR"
BUR0052,"MOLOYPUR"
OTH0311,"MON"
NAG0801,"MON"
OTH0571,"MON (NAGALAND)"
GUWR0029,"MONAKUCHI"
GHY0401,"MONAKUCHI"
EA00273,"MONGLAMARO"
BUR0036,"MONIRAMBATI"
TAT0007,"MONOHARPUR"
BU00208,"MONTESHWAR"
BUR0128,"MONTESWAR"
OTH0023,"MONUGHAT"
RA02923,"MORABADI"
JOR2001,"MORABAZAR"
DIB0201,"MORAN"
OTH0179,"MORAN"
NDL033,"MORAN"
OTH0067,"MORANHAT"
OTH0444,"MORANHAT - DIB (DIBRUGARH)"
OTH0151,"MORANJANA"
BNK0001,"MORAR"
GA02425,"MORARPUR"
MUZ0019,"MORAUL (MFP)"
MAN5701,"MOREH"
GA02330,"MORGAW"
MU01433,"MORGRAM"
DHEM0005,"MORIDHOL"
NLP1301,"MORIDHOL"
NGN1301,"MORIGAON"
NTNE074,"MORIGAON"
MOR0007,"MORIGAON"
OTH0669,"MORIGAON (MORIGAON)"
LGL1001,"MORNOI"
LOWO0046,"MORNOI"
SA02777,"MORWA"
MAN1101,"MOTBUNG"
BNK0007,"MOTGODA"
MAL027,"MOTHABARI"
MA01223,"MOTHURA PUR"
KIS0053,"MOTIHARA"
MUZ00201,"MOTIPUR"
MUZ0020,"MOTIPUR (MFP)"
KO00457,"MOUBESIA"
SHA0054,"MOUBESIA"
KO00541,"MOULALI"
JA01609,"MOULANI"
DIB0004,"MOUMARI"
KO00458,"MOURIGRAM"
SHA0055,"MOURIGRAM"
EA00274,"MOYNA"
MA01249,"MOYNA"
BA00043,"MOYNAPUR"
MA01077,"MUCHIA"
EA00275,"MUGBERIA"
WA01821,"MUJHWAY"
WA01909,"MUJHWAY ROAD"
LNA1101,"MUKALMUA"
LOWT0027,"MUKALMUA"
SHA0056,"MUKHERJEE LANE"
KO00459,"MUKHERJEE LANE"
GUWR0045,"MUKTAPUR"
SA02819,"MUKTAPUR"
GHY7701,"MUKTAPUR"
BUR0011,"MUKTARPUR"
MO00877,"MUKTIKURI"
NTWB109,"MUKULDANGA, ATPUKHARI"
KA00355,"MUKUNDAPUR"
KO00689,"MUKUNDAPUR"
KR00788,"MUKUNDOPUR"
BUR0077,"MULLUK KENELPUL"
BI00127,"MULUK"
WES0013,"MUNDUMARI"
LA03269,"MUNGER"
AGR0027,"MUNGIAKAMI"
DA01338,"MUNGPOO"
DRH0080,"MUNGPOO"
JAL0055,"MUNGPOO-JALPAIGURI"
LA03283,"MUNGURWA"
UDI1201,"MUNICIPALTY"
JAL0012,"MUNSHIMORE"
KO00460,"MUNSIRHAT"
SHA0057,"MUNSIRHAT"
OTH0269,"MUPA"
PUR0075,"MURADIH"
DH03142,"MURAIDIH"
WA01917,"MURAINA"
DA01322,"MURALIGANJ"
BI00128,"MURARAI"
BI00129,"MURARI"
KO20013,"MURARISA"
BU00209,"MURATIPUR"
GA02455,"MURGIYA CHAK"
RA02949,"MURGU"
RA02953,"MURHU"
RA02946,"MURI"
DA02150,"MURIYA"
NLP1401,"MURKONG SELEK"
DHEM0007,"MURKONG SELEK"
GA02490,"MURLI MORE"
BEG0017,"MURLI TOL"
SA02261,"MURLIGANJ"
SUP0013,"MURLIGANJ"
KA02642,"MURLIGANJ"
SA02262,"MURLIGUNJ"
SUP0014,"MURLIGUNJ"
RA02929,"MURMA"
KR00789,"MUROGACHA"
GOL0010,"MURPHULONI"
GOL10,"MURPHULONI"
NTWB135,"MURSHIDABAD"
TA03389,"MUSABANI"
GA02337,"MUSAILA , MOHANPUR"
MUZ0021,"MUSHAHARI (MFP)"
MUZ0041,"MUSHARI"
SA02778,"MUSHGHARAI"
MU02243,"MUSHGHARAI"
SA02823,"MUSHTAFFAPUR"
GA02491,"MUSSI"
BU00210,"MUTHADANGA"
BUR0049,"MUTHADANGH"
EW01DUM01,"MUZAFFARPUR"
SHI0801,"MYLLIEM1"
SHI0301,"MYLLIEM2"
SHI0401,"MYLLIEM3"
NTNE094,"N C HILLS"
OTH0329,"N C HILLS"
BU00211,"NABABHAT"
KR00790,"NABADWIP"
NTWB137,"NABAGRAM"
BIR0027,"NABAGRAM"
BNK0015,"NABASON"
LNA1201,"NABASTI"
LOWT0028,"NABASTI"
MA01026,"NABINAGAR"
EA00276,"NACHINDA"
BU00212,"NADANGHAT"
GA02492,"NADAUL"
NTWB166,"NADIA"
GA02493,"NADIYAWA,KAKO ROAD"
TEZ0101,"NADUAR"
BISW0007,"NADUAR"
NTWB103,"NAGA, MANGAN"
KR00791,"NAGADI"
NTNE085,"NAGALAND"
MAN5901,"NAGAMAPAL"
NTNE041,"NAGAON"
NDL021,"NAGAON"
OTH0439,"NAGAON (NAGAON)"
NGN0005,"NAGAON OFFICE"
NGN2501,"NAGAON TOWN"
GHY1501,"NAGARBERA"
GUWR0030,"NAGARBERA"
OTH0468,"NAGARBERA (GUWAHATI RURAL)"
KO00590,"NAGARUKHRA"
KO00665,"NAGARUKHRA"
KR00826,"NAGARUKHRA."
OTH0032,"NAGATILA"
OTH0720,"NAGATILA (SILCHAR - CACHAR)"
KO00542,"NAGERBAZAR"
KR00792,"NAGHADI"
NAG0901,"NAGINIMORA"
CH02664,"NAGRA"
JA01612,"NAGRAKATA"
NTWB046,"NAGRAKATA"
NTWB214,"NAGRAKATA- ALIPURDUAR"
NTWB202,"NAGRAKATA- JALPAIGURI"
ALI0020,"NAGRAKATA-ALIPURDUAR"
RA02947,"NAGRI"
LOWT0029,"NAGRIJULI"
LNA1301,"NAGRIJULI"
GUWR0043,"NAGRIJULI"
NAG0003,"NAHARBARI"
OTH0026,"NAHARKATIA"
DIB1001,"NAHARKATIA"
OTH0380,"NAHARKATIA (DIBRUGARH)"
OTH0250,"NAHARLAGAN"
OTH0066,"NAHARLAGAN(AP)"
OTH0487,"NAHARLAGAN(AP) (AP - BANDERDEWA)"
OTH0277,"NAHARLAGUN"
BAN0401,"NAHARLAGUN"
WA01942,"NAHARPAR"
GA02494,"NAI BAZAR"
KO00591,"NAIHATI"
KO00666,"NAIHATI"
CO01490,"NAJIRHAT ROAD"
DA01657,"NAJIRPUR"
KRI0001,"NAJIRPUR"
DA02060,"NAKA 5"
DA02061,"NAKA 6"
BI00130,"NAKPUR"
BI00131,"NAKPUR CHECK POST"
MO00878,"NAKSHA"
KA00356,"NAKTALA"
DH03212,"NALA"
MA01164,"NALAGOLA"
DUM0014,"NALANDA"
NTNE042,"NALBARI"
OTH0445,"NALBARI (LOWER ASSAM 2)"
LOWT0030,"NALBARI TOWN NORTH"
LNA1401,"NALBARI TOWN NORTH"
LNA1501,"NALBARI TOWN SOUTH"
LOWT0031,"NALBARI TOWN SOUTH"
UDI3901,"NALCHAR"
BI00132,"NALHATI"
BI00077,"NALHATI"
DIB3301,"NALIAPOOL"
MO00879,"NALIKUL"
KO00543,"NALTA"
OTH0634,"NALTALI (NAGAON)"
MAN5301,"NAMBOL"
SI01560,"NAMCHI"
KO00690,"NAMKHANA"
KA00357,"NAMKHANA"
RA02906,"NAMKUM"
DIB1101,"NAMRUP"
OTH0245,"NAMRUP"
OTH0433,"NAMRUP (DIBRUGARH)"
TIN0040,"NAMRUP - TINSUKIA"
NTNE043,"NAMSAI"
APT0401,"NAMSAI"
OTH0693,"NAMSAI (AP - TINSUKIA)"
SI01572,"NAMTHANG"
SIB2401,"NAMTI"
OTH0544,"NAMTI (SIBSAGAR)"
LA03280,"NAND LAL BOSE CHOWK N.KHARAGPUR"
MO00880,"NANDA"
EA00277,"NANDAKUMAR"
BUR0060,"NANDANPUR"
EAS0010,"NANDIGARAM"
EA00278,"NANDIGRAM"
TUR3701,"NANGALBIBRA"
OTH0295,"NANGALBIBRA"
TURH0011,"NANGALBIBRA"
OTH0682,"NANGALBIBRA (TURA HILLS)"
BI00133,"NANOOR"
MUZ0022,"NANPUR"
WA01842,"NANUA"
DIB0052,"NAOHOLIA"
OTH0577,"NAOJAN - NAGAON (NAGAON)"
BEG0027,"NAOKOTHI"
DA02151,"NARAIYA LAUKHI"
WES0038,"NARAJOLE"
MUR0009,"NARASINGHAPUR"
MU01434,"NARASINGHAPUR"
GA02453,"NARAUNI"
GA02495,"NARAYAN CHUHA"
COO0008,"NARAYANGANJ"
EA00307,"NARAYANGARH"
WE00989,"NARAYANGARH"
BHL0012,"NARAYANPUR"
KO20025,"NARAYANPUR"
DA01624,"NARAYANPUR"
BI00158,"NARAYANPUR"
BIR0052,"NARAYANPUR"
NLP0501,"NARAYANPUR"
DH03219,"NARAYANPUR"
OTH0073,"NARAYANPUR"
OTH0087,"NARAYANPUR (NT)"
OTH0602,"NARAYANPUR - NLP (LAKHIMPUR)"
MA01153,"NARAYANPUR, MALDA"
WA01943,"NARDIGANJ"
KA00358,"NARENDRAPUR"
NDL022,"NARENGI"
GUWU0037,"NARENGI"
GHY2401,"NARENGI"
A101DUM03,"NARENGI (GGU)"
OTH0728,"NARENGI (GUWAHATI URBAN)"
JAL0048,"NARESH MORE"
SA02792,"NARHAN ESTATE"
WA01833,"NARHAT"
WA01885,"NARHAT RAOD"
WA01905,"NARHAT ROA"
WA01944,"NARHAT ROAD"
DA02077,"NARHIYA BAJAR"
DA02152,"NARI"
WA01902,"NARIMORE"
KIS0012,"NARPATGANJ"
ARA0018,"NARPATGANJ"
WA01890,"NARSANDA"
JAL0004,"NARSHINGPUR"
NTWB144,"NARSHINGPUR"
SILC0034,"NARSINGPUR"
SIL2101,"NARSINGPUR"
OTH0419,"NARSINGPUR (SILCHAR - CACHAR)"
NLP2701,"NARUATHAN"
MU02200,"NARWARA"
DE03068,"NASEEPUR"
MU01435,"NASHIPUR"
MO00881,"NASIBPUR"
CO01507,"NATABARI"
EA00308,"NATAGARH"
KO00544,"NATAGARH"
MO00904,"NATAGARH."
GA02496,"NATESHAR"
BH01791,"NATHNAGAR"
JAL0059,"NATHUA"
NTWB079,"NATHUAGHAT"
SILC0035,"NATIONAL HIGHWAY"
SIL2501,"NATIONAL HIGHWAY"
OTH0710,"NATUNBAZAR (SILCHAR - HAILAKANDI)"
RA00942,"NATUNDANGA"
PUR0067,"NATUNDIH"
KR00793,"NATUNGRAM"
BUR0165,"NATUNHAT"
LAX0014,"NAUAGARHI"
PA02726,"NAUBATPUR"
BH01792,"NAUGACHIYA"
SA02263,"NAUHATTA"
OTH0246,"NAUKACHARI"
KO00461,"NAUL"
SHA0058,"NAUL"
SHA0059,"NAULHAT"
KO00462,"NAULHAT"
GA02372,"NAURU"
SI02698,"NAUTAN"
LA03333,"NAUWAGARHI"
LA03334,"NAVGAI"
DA02141,"NAVRATAN ,MARGAUNI"
GA02497,"NAWABGANJ"
WA01996,"NAWADA"
DUM0003,"NAWADA"
WA01889,"NAWADA ROAD"
LA03335,"NAWADA ROAD ALIGUNJ"
DH03156,"NAWADIH"
DH03173,"NAWAGAD"
GOL0007,"NAWJAN"
DA01325,"NAXALBARI"
DRJ0040,"NAXALBARI"
DRP0067,"NAXALBARI"
NTWB007,"NAXALBARI"
DRH0067,"NAXALBARI"
DRP0171,"NAXALBARI"
DRH0171,"NAXALBARI"
NTWB116,"NAXALBARI, DARJEELING"
CHA0001,"NAYA GAON"
DAK0001,"NAYABAZAR"
BH01793,"NAYAGAO"
WE00990,"NAYAGRAM"
CO01492,"NAYARHAT-DINHAT"
OTH0008,"NAZIRA"
SIB2301,"NAZIRA"
SHA0060,"NAZIRGUNG"
KO00463,"NAZIRGUNG"
DA02154,"NAZIRPUR"
MA01076,"NAZIRPUR, MALDA"
AL01546,"NCB-KALJANI"
CO01508,"NCB-KALJANI"
AIZ4901,"NE KHAWDUNGSEI"
RNJ0005,"NEAMATPUR"
WA01896,"NEAR BLOCK"
GA02368,"NEAR CENTRAL JAIL"
GOL0006,"NEAR COLLEGE TINIALI"
LDH1901,"NEAR HALLAKHURA POLICE POINT"
DA02139,"NEAR HEART HOSPITAL"
DE03056,"NEAR ITI,PAKUR ROAD"
DE03055,"NEAR ITI,SIRIAMADA"
LA03237,"NEAR PETROL PUMP. SIKANDRA JAMUI ROAD"
WA01945,"NEAR RAILWAY GUMTI"
GA02385,"NEAR SBI ,JEHANABAD"
WA01881,"NEAR STATION"
BIR0045,"NEAR TO MALLESWAR MANDIR"
GA02369,"NEHALPUR"
KO20040,"NEHALPUR"
DA02056,"NEHRA"
OTH0753,"NELLI (MORIGAON)"
MOR0008,"NELLIE"
NGN0002,"NELLIE"
WA01946,"NEMDARGANJ"
OTH0001,"NEPAL"
KA00359,"NEPALGUNGE"
WES0035,"NERADUEL"
KA00360,"NETRA"
GA02522,"NEURI"
KA00361,"NEW ALIPORE"
KO00696,"NEW BARRACKPORE"
KO00545,"NEW BARRACKPORE"
KO10032,"NEW BARRAKPORE"
TURP0014,"NEW BHAITBARI"
TUR1201,"NEW BHAITBARI"
MAN6001,"NEW CHECKON"
CO01481,"NEW COOCHBIHAR"
JA01614,"NEW HASIMARA"
HOJA0002,"NEW HOJAI"
NGN1001,"NEW HOJAI"
NTNE044,"NEW JALPAIGURI"
RA02873,"NEW MADHUKAM"
JAL0013,"NEW MALBAZAR"
SIL0006,"NEW SILCHAR"
SILC0036,"NEW SILCHAR"
NTWB127,"NEW TOWN"
KO00667,"NEW TOWN"
KO10005,"NEW TOWN"
KO00592,"NEW TOWN"
TURH0012,"NEW TURA"
TUR2601,"NEW TURA"
PUR0015,"NEWALAL CHOWK"
KA02625,"NEWALAL CHOWK"
RA00943,"NEYAMATPUR"
RA00907,"NEYAMATPUR"
AIZ5001,"NGOPA"
OTH0017,"NGOPA"
WA01872,"NH38BIHARSHARIF"
OTH0619,"NHPC GERUKAMUKH (LAKHIMPUR)"
OTH0620,"NHPC GERUKAMUKH-AP (AP - LIKABALI)"
MA01224,"NIAMAT PUR"
SHA0061,"NIBRA"
KO00464,"NIBRA"
TUR1301,"NIDANPUR"
TURP0015,"NIDANPUR"
DA02099,"NIDHI CHOWK"
OTH0327,"NIGLOK"
BUR0096,"NIGON"
BA00044,"NIKUNJAPUR"
SIL5801,"NILAMBAZAR"
SILK0021,"NILAMBAZAR"
OTH0570,"NILBAGAN (NAGAON)"
KO00668,"NILGUNJ ROAD"
COO0012,"NILKUTHIRHAT"
BEG0011,"NIMA, KATARMALA"
MA01145,"NIMAI SARAI"
MA01063,"NIMAISORAI"
JOR0003,"NIMATIGHAT"
OTH0676,"NIMATIGHAT (JORHAT)"
BU00213,"NIMDAHA"
WA01880,"NIMDARGANJ"
KA00362,"NIMPITH"
KO20039,"NIMTA"
KO00546,"NIMTA"
KR00794,"NIMTALA"
EA00279,"NIMTAURI"
OTH0553,"NINETH MILE - AS (GUWAHATI URBAN)"
MAN1201,"NINGTHOUKHONG"
OTH0078,"NIRJULI"
BAN0501,"NIRJULI"
SA02264,"NIRMALI"
SUP0016,"NIRMALI"
DAR0009,"NIRMALI"
SA02265,"NIRMALLI"
SUP0017,"NIRMALLI"
LA03288,"NIRPUR"
DH03166,"NIRSA"
WA01947,"NISCHALGANJ"
KA00363,"NISCHINTAPUR"
CO01494,"NISHIGANJ"
SIB0003,"NITHAIPUKARI"
SILK0022,"NIVIA"
SIL1301,"NIVIA"
MO00882,"NIYALA"
DA02155,"NIZAM CHOWK"
GA02408,"NIZAMUDDINPUR"
GA02384,"NIZAMUDINPUR"
GA02390,"NIZAMUDIPUR"
NTWB209,"NJALPAIGURI DUMPRAIL- COOCHBEHAR"
DA01327,"NJP"
DRP0069,"NJP"
DRH0069,"NJP"
JAL0047,"NJP ROAD"
NTNE091,"NLP"
6000060257,"NLP0101"
WES0028,"NOHARI,GORBETA"
OTH0161,"NOIDA"
MA01225,"NOIKANDA"
BUR0006,"NOKUNDDA"
NTWB160,"NON TRADE"
OTH0046,"NONEY"
OTH0370,"NONEY (MANIPUR)"
NTNE045,"NONGPOH"
NTNE046,"NONGSTAIN"
OTH0643,"NONGSTAIN (SHILLONG)"
SHI1901,"NONGSTOIN"
DE03064,"NONIHAT"
OTH0465,"NONOI (NAGAON)"
GUWU0038,"NOONMATI"
GHY2801,"NOONMATI"
OTH0376,"NOONMATI (GUWAHATI URBAN)"
WA01948,"NOORSARAI"
BUR0020,"NORATALA"
GHY7201,"NORTH GUWAHATI"
GUWR0031,"NORTH GUWAHATI"
OTH0740,"NORTH GUWAHATI (GUWAHATI RURAL)"
SILK0030,"NORTH KARIMGANJ"
SILK0023,"NORTH KARIMGANJ 1"
SILC0037,"NORTH KARIMGANJ 1"
SILH0014,"NORTH KARIMGANJ 1"
SIL0301,"NORTH KARIMGANJ 1"
SIL1601,"NORTH KARIMGANJ 2"
SILK0024,"NORTH KARIMGANJ 2"
OTH0190,"NORTH LAKHIMPUR"
OTH0518,"NORTH LAKHIMPUR (LAKHIMPUR)"
LOWO0047,"NORTH SALMARA"
LBO1701,"NORTH SALMARA"
NTWB169,"NORTH SIKKIM"
MU01436,"NOTIAL"
BU00214,"NOTUNHAT"
BIR0006,"NOTUNPALLY"
NLP0601,"NOWBAICHA"
KRI0007,"NRISINGHADEBTALA"
OTH0716,"NTPC SALAKATI (LOWER ASSAM 1)"
DA01328,"NTS MORE"
NULL,"NULL"
GOL17,"NUMALIGARH"
OTH0006,"NUMALIGARH"
OTH0471,"NUMALIGARH (GOLAGHAT)"
KA00364,"NUNGI"
KO00465,"NUNTIA"
SHA0062,"NUNTIA"
MA01136,"NUR NAGAR"
DA02107,"NURCHAK"
AIZ0012,"NURSERY"
OTH0534,"NUTAN BAZAR (UDAIPUR)"
WA01843,"NWD 5"
NTWB088,"ODLABARI"
NTWB049,"ODLABARI"
TUR1401,"OEDOBA"
TURH0022,"OEDOBA"
Office Visit,"Office Visit"
GA02498,"OKARI"
MA01226,"OLD 16 MILE"
MA01113,"OLD 18 MILE"
AGR0012,"OLD AGARTALA"
RA02874,"OLD HB ROAD"
SIL3401,"OLD LAKHIPUR ROAD"
SILC0038,"OLD LAKHIPUR ROAD"
NTWB064,"OLD MALDA"
MA01227,"OLD MALDA"
WA01977,"OLIPUR"
MO00883,"OLIPUR"
AGR1301,"OMPI"
BA00045,"ONDA"
NTWB104,"OODLABARI"
JA01615,"OODLABARI"
COO0023,"OODLABARI-COOCHBIHAR"
WA01876,"OPE"
OTH0206,"ORANG"
GA02314,"ORE"
RA02970,"ORIA"
RA02912,"ORMANJHI"
GA02403,"P G ROAD"
GA02409,"P G ROAD UANTTA"
OTH0712,"P LEIKUL (N C HILLS)"
7274068492,"PA02717"
7488257486,"PA02723"
8083361375,"PA02723"
9386424793,"PA02723"
9334103393,"PA02726"
8102684022,"PA02726"
9939610575,"PA02729"
9334536353,"PA02729"
9334146753,"PA02729"
9431821429,"PA02729"
9386856837,"PA02730"
DIB13,"PAANCH ALI"
DIB0013,"PAANCH ALI"
BA00046,"PABRA"
DH03091,"PACHAMVA"
DHA1401,"PACHERTHOL"
DA02073,"PACHHIHI"
LA03336,"PACHIP ASARGANJ"
LA03337,"PACHNA ROAD"
BUR0029,"PACHRAHAMORE"
SI02699,"PACHRUKHI"
AGR1401,"PADMABIL"
KA00365,"PADMAPUKUR"
WA01829,"PADMOUL"
PUR0046,"PADUDIH"
GOL1201,"PADUMONI"
KO00547,"PAGLAHAT"
BU00215,"PAHALANPUR"
MA01169,"PAHARPUR"
EAS0001,"PAHARPUR"
GAY0009,"PAIBIGHA"
BIR0012,"PAIGARAH"
KO00548,"PAIKAN"
OTH0768,"PAIKAN - GOALPARA (LOWER ASSAM 1)"
BI00134,"PAIKAR"
BI00135,"PAIKPARA"
MA01248,"PAIKPARA"
KA00366,"PAILAN"
SIL0012,"PAILAPOOL"
SILC0039,"PAILAPOOL"
KO20065,"PAIRAGACHA"
LBA1901,"PAKABATBARI"
LOWT0032,"PAKABATBARI"
KO00549,"PAKAPOLE"
WAR0002,"PAKARIBARAWAN"
WA01887,"PAKRIBARAWA"
WA01861,"PAKRIBARAWA BAZAR"
WA01949,"PAKRIWARABA BAZAR"
GA02523,"PAKRIWARABA BAZAR"
BE02545,"PAKTHAUL"
MA01036,"PAKUA"
MA01228,"PAKUAHAT"
DE03067,"PAKUR"
DS11DUM01,"PAKURIA"
SI01561,"PAKYONG"
GHY0008,"PALARA"
GUWR0032,"PALARA"
BU00216,"PALASAN"
OTH0266,"PALASBARI"
OTH0387,"PALASBARI - KAMRUP (GUWAHATI RURAL)"
WES0059,"PALASCHABRI"
MA01179,"PALASHI,FARAKKA"
KR00795,"PALASHIPARA"
PUR0040,"PALASHKOLA"
ARA00141,"PALASI"
OTH0296,"PALATANA"
GA02518,"PALI"
WA01998,"PALI"
PA02727,"PALI"
GA02404,"PALI MOD"
PA02736,"PALI."
MOR0011,"PALIGURI"
BAN0001,"PALIN"
BUR0150,"PALISHGRAM"
BUR0115,"PALITA"
BI00136,"PALITA"
BUR0153,"PALLA COLONY"
KO00669,"PALLABAZAR"
KR00796,"PALLASYPARA"
MAN5401,"PALLEL"
DE03020,"PALOJORI"
KR00797,"PALPARA"
BUR0122,"PALSIT"
KR00798,"PALSUNDA"
KO20060,"PALTA"
KO00550,"PALTA"
OTH0697,"PALTAN BAZAR (GUWAHATI URBAN)"
BUR0046,"PAMPROSAD"
NTWB028,"PANAGARH"
RA00944,"PANAGARH"
BU00238,"PANAGARH"
BUR0113,"PANAGARH"
BEG0001,"PANAS"
NTWB152,"PANASHGURI"
JAL0030,"PANBARI"
SIB0201,"PANBECHA"
KR00799,"PANCHAKHALA"
BNK0011,"PANCHAL"
BUR0080,"PANCHANANTALA"
GA02499,"PANCHANPUR"
DNK0013,"PANCHARUL"
DAN0009,"PANCHARUL"
SAH0006,"PANCHGACHIA"
SILH0015,"PANCHGRAM"
SILC0040,"PANCHGRAM"
SIL4101,"PANCHGRAM"
OTH0420,"PANCHGRAM - AS (SILCHAR - HAILAKANDI)"
WES0043,"PANCHIAR"
WES0056,"PANCHKHURI"
BA00047,"PANCHMURA"
BUR0152,"PANCHRA"
BIR0018,"PANCHRA"
KO158,"PANCHURIA"
KO10058,"PANCHURIA"
OTH0215,"PANDA"
OTH0718,"PANDA (TURA HILLS)"
RA00945,"PANDABESWAR"
PA02728,"PANDARAKH"
DH03145,"PANDARPALA"
DA02156,"PANDASARAI"
DA02157,"PANDAUL"
DA02091,"PANDAUL ROAD,MADHUBANI"
