Destination Code,Destination Name
PAHALANPUR,"FOR"
PALLAROAD,"FOR"
PARAJ,"FOR"
RASULPUR (BNK),"FOR"
SAKTIGARH,"FOR"
SEHARABAZAR,"FOR"
SHAMSUNDAR,"FOR"
SODPUR,"FOR"
TALIT,"FOR"
UCHALAN,"FOR"
KENDRA,"FOR"
BAIDYAPUR,"FOR"
BHEDIA,"FOR"
DES02943,"FORBESGANJ"
DES02908,"FORBESGANJ (EX-KISHANGANJ)"
DES08144,"FOREST GATE"
DES08145,"FORT WILLIAM"
DES05447,"FULBAR"
DES05249,"FULBARI (DLK)"
DES05064,"FULBARI (NCB)"
DES05363,"FULBARI (SILIGURI)"
DES10262,"FULBARI DUMP"
DES11254,"FULBARI(D) DUMP"
DES05362,"FULBARI(SLG)"
DES11156,"FULERTAL DUMP (MNP)"
DES10828,"FULERTAL DUMP (MNP)"
DES10829,"FULERTAL DUMP (MNP)"
DES10830,"FULERTAL DUMP (MNP)"
DES10831,"FULERTAL DUMP (MNP)"
DES10832,"FULERTAL DUMP (MNP)"
DES10834,"FULERTAL DUMP (MNP)"
DES10835,"FULERTAL DUMP (MNP)"
DES10836,"FULERTAL DUMP (MNP)"
DES10837,"FULERTAL DUMP (MNP)"
DES10839,"FULERTAL DUMP (MNP)"
DES10840,"FULERTAL DUMP (MNP)"
DES10841,"FULERTAL DUMP (MNP)"
DES10842,"FULERTAL DUMP (MNP)"
DES10843,"FULERTAL DUMP (MNP)"
DES10844,"FULERTAL DUMP (MNP)"
DES10845,"FULERTAL DUMP (MNP)"
DES10846,"FULERTAL DUMP (MNP)"
DES08146,"FULING (GHY)"
DES08147,"FULJHOR"
DES04326,"FULJHOR (EX RNJ)"
DES08148,"Fulkushma"
DES04701,"FULKUSHMA EX BANKURA"
DES08150,"FULPUR(EX RAGHUNATHGANJ)"
DES08149,"FULPUR(EX- BERHAMPORE)"
DES01401,"FURKATING (GOL)"
DES08151,"FUTISANKO"
DES04164,"FUTISANKO (EX BURDWAN)"
DES01858,"GABINDPUR"
DES03109,"GADAUL (EX-FATUWA)"
DES03942,"GADHADHARPUR (EX-SAITHIA)"
DES11229,"GADONG"
DES11202,"GADRA"
DES00772,"GAGALMARI (NGN)"
DES01214,"GAGAN NAGAR (NLP)"
DES11162,"GAGOLMARI (MGN)"
DES10923,"GAGOLMARI (MGN)"
DES10950,"GAGOLMARI (MGN)"
DES10955,"GAGOLMARI (MGN)"
DES08152,"GAIGHATA"
DES03836,"GAIGHATA (EX- COSPR)"
DES05371,"GAIRKATA"
DES05364,"GAJALDOBA"
DES08154,"GAJDHARPARA (EX RAGHUNATHGANJ)"
DES08153,"GAJDHARPARA (EX- BERHAMPORE)"
DES08156,"GAJNIPORE(EX RAGHUNATHGANJ)"
DES08155,"GAJNIPORE(EX- BERHAMPORE)"
DES05370,"GALGALIA"
DES02936,"GALGALIA(KNE)"
DES02909,"GALGALIA(KNE) (EX-KISHANGANJ)"
DES10272,"GALIGRAM"
DES08157,"Galigram"
DES04179,"GALIGRAM EX BURDWAN"
DES05626,"GALIMPUR"
DES08159,"GALIMPUR (Ex Malda)"
DES08158,"GALIMPUR - EX MALDA"
DES08160,"Galsi"
DES10273,"GALSI"
DES04102,"GALSI EX BURDWAN"
DES01022,"GAMANI (TEZ)"
DES08161,"GAMARIA"
DES03175,"GAMHARIA"
DES02573,"GAMHARIA/KNDRA (EX TATA)"
DES03203,"GAMHARIYA EX SAHARSHA"
DES08162,"GANAKPARA"
DES03392,"GANAULI (EX DARBHANGA)"
DES10596,"GANDHIGRAM (AGT )"
DES11095,"GANDHIGRAM (AGT )"
DES03943,"GANDHPUR (EX-SAITHIA)"
DES11096,"GANDIGRAM (AGT)"
DES10597,"GANDIGRAM (AGT)"
DES10646,"GANDIGRAM (AGT)"
DES08163,"GANDIGRAM (AGT) (Frm Jrnya)"
DES08165,"GANGADHARI GHAT(EX RAGHUNATHGANJ)"
DES08164,"GANGADHARI GHAT(EX- BERHAMPORE)"
DES04386,"GANGAJAL GHATI (EX RNJ)"
DES08166,"GANGAJALL GHATI"
DES04702,"GANGAJALL GHATI EX BANKURA"
DES08167,"GANGALGHATI"
DES04327,"GANGALGHATI (EX RNJ)"
DES05627,"GANGAPRASAD"
DES08168,"GANGAPRASAD (DOULATABAD)(EX- BERHAMPORE)"
DES08169,"Gangaprasad (Ex Malda)"
DES08170,"GANGAPRASAD (EX RAGHUNATHGANJ)"
DES08171,"GANGAPRASAD (HARIHARPARA)(EX- BERHAMPORE)"
DES03687,"GANGAPUR (EX SAMASTIPUR)"
DES03688,"GANGAPUR NH (EX SAMASTIPUR)"
DES08173,"GANGAPUR(EX RAGHUNATHGANJ)"
DES08172,"GANGAPUR(EX- BERHAMPORE)"
DES05229,"GANGARAMPUR"
DES08175,"GANGARAMPUR (EX GANGARAMPUR)"
DES08176,"GANGARAMPUR (EX-MALDA)"
DES08174,"GANGARAMPUR - EX DUMP"
DES08177,"GANGARAMPUR DUMP"
DES08179,"GANGARDA(EX RAGHUNATHGANJ)"
DES08178,"GANGARDA(EX- BERHAMPORE)"
DES08180,"GANGNAPUR"
DES04280,"GANGNAPUR(EX KNJ)"
DES08181,"Gangpur"
DES10274,"GANGPUR"
DES04103,"GANGPUR EX BURDWAN"
DES01859,"GANIGRAM"
DES03944,"GANPUR (EX-SAITHIA)"
DES04193,"GARAGACHA EX BURDWAN"
DES08183,"GARAIMARI(EX RAGHUNATHGANJ)"
DES08182,"GARAIMARI(EX- BERHAMPORE)"
DES10391,"GARALBARI"
DES03254,"GARAUL(EX SARAI)"
DES08184,"GARBETA"
DES04505,"GARBETA (EX MDNP)"
DES08185,"Garh Raipur"
DES04703,"GARH RAIPUR EX BANKURA"
DES02653,"GARHPURA"
DES02596,"GARHPURA (EX BARAUNI)"
DES02671,"GARHPURA (EX- BGSRI)"
DES08186,"GARIA"
DES04027,"GARIA (EX-KALIGHAT)"
DES08187,"Garigaon"
DES03601,"GARKHA EX CHAPRA"
DES08188,"GAROBADHA"
DES00656,"GAROBADHA - GAROBADHA"
DES08189,"GASHBARI"
DES08190,"GASUAPARA"
DES10430,"GATAMARI"
DES11226,"GATE BAZAR"
DES00407,"GATI (PATHSALA)"
DES08192,"GATLA GHAT(EX RAGHUNATHGANJ)"
DES08191,"GATLA GHAT(EX- BERHAMPORE)"
DES00408,"GAURAN"
DES03140,"GAURICHAK"
DES01023,"GAURIMARI (TEZ)"
DES08193,"GAURIPUR"
DES01427,"GAURISAGAR"
DES03394,"GAUSAGHAT (EX DARBHANGA)"
DES03244,"GAWAICH(EX SARAI)"
DES02517,"GAWAN (EX DHANBAD)"
DES03689,"GAWPUR (EX SAMASTIPUR)"
DES02796,"GAYA DUMP"
DES08194,"GAYA TOWN"
DES02797,"GAYA TOWN (EX GAYA)"
DES03302,"GAYA TOWN (EX WARS)"
DES02574,"GAYALKERA (EX TATA)"
DES10488,"GAYZING"
DES05628,"GAZOLE"
DES08195,"GAZOLE (EX-MALDA)"
DES10535,"GELABIL GAON"
DES08196,"GELEKY"
DES08197,"Gelia"
DES04704,"GELIA EX BANKURA"
DES08198,"GEOKHALI"
DES04564,"GEOKHALI (EX MDNP)"
DES10492,"GERETHONG"
DES00773,"GERUA (NGN)"
DES08199,"GERUKABARI"
DES08200,"Ghagharapara"
DES02547,"GHAGRA ( EX RANCHI)"
DES01024,"GHAGRA (DRNG)"
DES01215,"GHAGUA"
DES08201,"GHAIGAON"
DES01025,"GHAIGAON - BORAI"
DES01026,"GHAIGAON - BORANGABARI"
DES01027,"GHAIGAON - BRAHMAJAN"
DES01028,"GHAIGAON - DAFLAGARH"
DES01029,"GHAIGAON - GHAIGAON"
DES01030,"GHAIGAON - GUMERI"
DES01031,"GHAIGAON - HALEM"
DES01032,"GHAIGAON - TETONBARI"
DES01033,"GHAIGAON - TOWAKBARI"
DES03488,"GHANGHAUR (EX DARBHANGA)"
DES03395,"GHANSHYAMPUR (EX DARBHANGA)"
DES04947,"GHARGHARIA"
DES08202,"GHARMURA"
DES01860,"GHARMURA - BAIRABI"
DES01861,"GHARMURA - BILAIPUR"
DES01862,"GHARMURA - GHARMURA"
DES01863,"GHARMURA - JAMIRA"
DES01864,"GHARMURA - KARICHERRA"
DES01865,"GHARMURA - RAMNATHPUR"
DES01866,"GHARMURA - SULTANI BAZAR"
DES01867,"GHARMURA - SULTANI CHEERA"
DES08203,"GHAT RANGAMATI"
DES04705,"GHAT RANGAMATI EX BANKURA"
DES08204,"GHATAKPUKUR"
DES03837,"GHATAKPUKUR (EX- COSPR)"
DES08205,"GHATAL"
DES04506,"GHATAL (EX MDNP)"
DES03263,"GHATARO(EX SARAI)"
DES02575,"GHATSHILA/ MUSABANI (EX TATA)"
DES02990,"GHAYGHAT (EX-MZFR)"
DES05186,"GHEGIR HAT"
DES03204,"GHELARDH EX SAHARSHA"
DES08206,"Ghilamara"
DES01216,"GHILAMARA - GHILAMARA"
DES03037,"GHOGHA (EX NAUGACHIA)"
DES02724,"GHOGHA(EX BHAGALPUR)"
DES11191,"GHOGHARDIYA"
DES10314,"GHOGRAPARA"
DES05319,"GHOKSADANGA"
DES08207,"GHOLDOBA (EX RAGHUNATHGANJ)"
DES08208,"GHOLDOBA (PIPREKHALI)(EX- BERHAMPORE)"
DES08209,"GHONIGRAM"
DES05629,"GHORAI PARA"
DES08210,"GHORAI PARA (Ex Malda)"
DES08212,"GHORAIPARA(EX RAGHUNATHGANJ)"
DES08211,"GHORAIPARA(EX- BERHAMPORE)"
DES05474,"GHORAR MORE"
DES05195,"GHORGORIA 8TH MILE"
DES01868,"GHORGULA"
DES02476,"GHORMARA (EX DEOGHAR)"
DES05318,"GHOSH PUKUR"
DES04028,"GHOSHAPUR BAZAR (EX-KALIGHAT)"
DES08213,"Ghoshi"
DES08214,"GHOSHI (EX-WARSALIGANJ)"
DES08216,"GHOSHPARA(EX RAGHUNATHGANJ)"
DES08215,"GHOSHPARA(EX- BERHAMPORE)"
DES05365,"GHOSHPUKKUR"
DES02798,"GHOSI (EX GAYA)"
DES03303,"GHOSI(EX WRS)"
DES05458,"GHUGHMALI"
DES05369,"GHUGHUDANGA"
DES08217,"GHUGHUDANGA ( NCB)"
DES05059,"GHUGHUDANGA (NCB)"
DES04990,"GHUGHUMARI"
DES05036,"GHUKSHADANGA"
DES01869,"GHUMRA"
DES01870,"GHUMRAH BAZAR"
DES01871,"GHURAMURA"
DES08218,"GHUTGORIA"
DES04706,"GHUTGORIA  EX BANKURA"
DES08219,"GHUTIARI SHARIF"
DES04029,"GHUTIARI SHARIF (EX-KALIGHAT)"
DES02963,"GIDHUR(EX LAKHISARAI)"
DES05050,"GILADANGA"
DES05045,"GIRIDHARI"
DES02518,"GIRIDIH (EX DHANBAD)"
DES08220,"GIRISHGANJ"
DES08221,"GIRIYAK"
DES03304,"GIRIYAK (EX WARS)"
DES04884,"GITALDAH"
DES05004,"GITALDAHA"
DES00123,"GMC 1 - BAMUNIMAIDAN"
DES00124,"GMC 1 - BHANGAGARH"
DES00125,"GMC 1 - BIRKUCHI"
DES00126,"GMC 1 - CRISTIAN BASTI"
DES00127,"GMC 1 - GANESHGURI"
DES00128,"GMC 1 - GUWAHATI HIGHCOURT"
DES00129,"GMC 1 - HENGRABARI"
DES00130,"GMC 1 - KHARGULI"
DES00131,"GMC 1 - NARENGI TINALI"
DES00132,"GMC 1 - PALTAN BAZAR"
DES00133,"GMC 1 - PATHARQUARY"
DES00134,"GMC 1 - SATHGAON"
DES00135,"GMC 1 - SHAKTI"
DES00136,"GMC 1 - SIX MILE"
DES00137,"GMC 1 - TARUN NAGAR"
DES00138,"GMC 1 - ZOO ROAD"
DES00139,"GMC 2 - BETKUCHI"
DES00140,"GMC 2 - BHARALUMUKH"
DES00141,"GMC 2 - DHIRENPARA"
DES00142,"GMC 2 - FANCY BAZAR"
DES00143,"GMC 2 - KALAPAHAR"
DES00144,"GMC 2 - LALGANESH"
DES00145,"GMC 2 - MACHKHOWA"
DES00146,"GMC 2 - MALIGAON"
DES00147,"GMC 2 - SARABBHATI"
DES08222,"GMC HILL SIDE"
DES00148,"GMC HILL SIDE - GMC HILL SIDE"
DES00149,"GMC HILL SIDE - KAMAKHYA HILL SIDE"
DES00150,"GMC HILL SIDE - KHARGULI HILL SIDE"
DES00151,"GMC HILL SIDE - LATASIL HILL SIDE"
DES00152,"GMC HILL SIDE - NOONMATI(HILLSIDE)"
DES00153,"GMC NH - BEHARBARI"
DES00154,"GMC NH - BELTOLA CHARIALI"
DES00155,"GMC NH - BHETAPARA"
DES00156,"GMC NH - JALUK BARI"
DES00157,"GMC NH - KHANAPARA"
DES00158,"GMC NH - KHELGAON / SARUSAJAI"
DES05511,"GOAGAON"
DES08223,"GOAGAON - EX DUMP"
DES05513,"GOAL POKHOR"
DES05421,"GOALGACHI T.E"
DES08224,"GOALPARA"
DES05512,"GOALPOKHOR"
DES08225,"GOALPOKHOR - EX DUMP"
DES08226,"GOALTORE"
DES04565,"GOALTORE (EX MDNP)"
DES03248,"GOARAIA(EX SARAI)"
DES08228,"GOAS(EX RAGHUNATHGANJ)"
DES08227,"GOAS(EX- BERHAMPORE)"
DES08229,"GOBAG"
DES04827,"GOBAG (EX-PURULIA)"
DES00409,"GOBARDHANA - ANANDABAZAR"
DES00410,"GOBARDHANA - BARPETA ROAD"
DES00411,"GOBARDHANA - GOBARDHANA"
DES00412,"GOBARDHANA - SIMLAGURI"
DES01872,"GOBIND GANJ"
DES10275,"GOBINDAPUR"
DES08230,"Gobindapur"
DES08231,"GOBINDAPUR (EX RAGHUNATHGANJ)"
DES08232,"GOBINDAPUR (RUKUNPUR)(EX- BERHAMPORE)"
DES04104,"GOBINDAPUR EX BURDWAN"
DES08233,"GOBINDGANJ"
DES08234,"GOBINDPUR"
DES03305,"GOBINDPUR (EX WARS)"
DES08235,"GOBINDPUR -WARSALIGANJ"
DES08236,"GOBORDANGA"
DES03838,"GOBORDANGA (EX- COSPR)"
DES05089,"GOBRA CHARA"
DES05015,"GOBRA CHARA ( NCB)"
DES08237,"GOBRA HAT  - EX MALDA"
DES08238,"GOBRA HAT EX MALDA"
DES05630,"GOBRAHAT"
DES03633,"GOCHHARI EX KHAGARIA"
DES04388,"GODARDIH (EX RNJ)"
DES02486,"GODDA DISTRICT (EX DEOGHAR)"
DES08240,"GODHANPARA(EX RAGHUNATHGANJ)"
DES08239,"GODHANPARA(EX- BERHAMPORE)"
DES01873,"GODOWN GHAT"
DES04983,"GOERKATA"
DES08241,"GOGAMUKH"
DES03489,"GOGHARDEEHA (EX DARBHANGA)"
DES08243,"GOGHATA(EX RAGHUNATHGANJ)"
DES08242,"GOGHATA(EX- BERHAMPORE)"
DES02636,"GOGRI"
DES02609,"GOGRI (EX BARAUNI)"
DES02617,"GOGRI (EX- BGSRI)"
DES03634,"GOGRI EX KHAGARIA"
DES02799,"GOH (EX GAYA)"
DES08244,"GOHPUR"
DES01035,"GOHPUR (KOLABARI) - CHENGMARA"
DES01036,"GOHPUR (KOLABARI) - DUBIA"
DES01037,"GOHPUR (KOLABARI) - GOPALPUR"
DES01038,"GOHPUR (KOLABARI) - KOLABARI"
DES01039,"GOHPUR (KOLABARI) - MALIPUR"
DES01040,"GOHPUR (KOLABARI) - RAJABARI"
DES01034,"GOHPUR - GOHPUR"
DES08246,"GOKORNO(EX RAGHUNATHGANJ)"
DES08245,"GOKORNO(EX- BERHAMPORE)"
DES11236,"GOKULNAGAR"
DES03558,"GOLA ROAD EX DANAPUR"
DES03122,"GOLA ROAD(EX-FATUA)"
DES08247,"GOLABARI"
DES03839,"GOLABARI (EX- COSPR)"
DES01402,"GOLAGHAT"
DES01358,"GOLAGHAT - GARAMPANI"
DES01359,"GOLAGHAT - GOLAGHAT"
DES01360,"GOLAGHAT - GOLAGHAT TINALI"
DES01361,"GOLAGHAT - JAMUGURI (GOLAGHAT)"
DES01362,"GOLAGHAT - KAMARBANDHA"
DES01363,"GOLAGHAT - LAMBAWA"
DES01364,"GOLAGHAT - PULIBOR (GOLAGHAT)"
DES01500,"GOLAI (TSK)"
DES08248,"GOLAKGANJ"
DES00413,"GOLAKGANJ - BANIAMORI"
DES00414,"GOLAKGANJ - BIRAT NAGAR"
DES00415,"GOLAKGANJ - DHARMASHALA"
DES00416,"GOLAKGANJ - GOLAKGANJ"
DES05631,"GOLAMORE"
DES08249,"GOLAMORE - EX MALDA"
DES05632,"GOLAPGANJ"
DES08250,"GOLAPGANJ (Ex Malda)"
DES03038,"GOLDARPATTI (EX NAUGACHIA)"
DES02725,"GOLDARPATTI(EX BHAGALPUR)"
DES08251,"Goligram"
DES10276,"GOLIGRAM"
DES04105,"GOLIGRAM EX BURDWAN"
DES00159,"GOMAPHULBARI - BHELA"
DES00160,"GOMAPHULBARI 1 - PALHAJI"
DES01365,"GOMARI - FURKATING"
DES01366,"GOMARI - MERAPANI"
DES02504,"GOMOH (EX DHANBAD)"
DES01628,"GONDACHERA"
DES08252,"GOPAL MATH"
DES04328,"GOPAL MATH (EX RNJ)"
DES04281,"GOPAL NAGAR(EX KNJ)"
DES08253,"GOPAL NAGAR(HGLY)"
DES05230,"GOPALGANJ"
DES08254,"GOPALNAGAR"
DES03840,"GOPALNAGAR (EX- COSPR)"
DES04828,"GOPALNAGAR (EX-PURULIA)"
DES02695,"GOPALPUR"
DES05539,"GOPALPUR (DLK)"
DES02760,"GOPALPUR (EX BHAGALPUR)"
DES03065,"GOPALPUR (EX-NAUGACHIA)"
DES04829,"GOPALPUR (EX-PURULIA)"
DES02800,"GOPALPUR (G T ROAD) (EX GAYA)"
DES01041,"GOPALPUR (TEZ)"
DES04939,"GOPALPUR BANDER"
DES04937,"GOPALPUR CHOUPATHI"
DES03760,"GOPALPUR EX SIWAN"
DES08256,"GOPALPUR GHAT(EX RAGHUNATHGANJ)"
DES08255,"GOPALPUR GHAT(EX- BERHAMPORE)"
DES08257,"GOPI MORE"
DES02801,"GOPI MORE (EX GAYA)"
DES03306,"GOPI MORE (EX WARS)"
DES08258,"GOPIBALLAVPUR"
DES04507,"GOPIBALLAVPUR (EX MDNP)"
DES08259,"GOPINATHPUR (EX RAGHUNATHGANJ)"
DES08260,"GOPINATHPUR (GOAS)(EX- BERHAMPORE)"
DES03749,"GOPLAPUR EX SIWAN"
DES05633,"GOPRAHAT"
DES08261,"GOPRAHAT (Ex Malda)"
DES08262,"GORABARI"
DES04707,"GORABARI EX BANKURA"
DES02696,"GORADIH"
DES02761,"GORADIH (EX BHAGALPUR)"
DES03090,"GORADIH (EX NAUGACHHIYA)"
DES00164,"GORAIMARI (GHY)"
DES08263,"GORAIMARI (LA)"
DES01042,"GORAIMARI (TEZ)"
DES00161,"GORAIMARI - GORAIMARI"
DES00162,"GORAIMARI - SANTOLI"
DES00163,"GORAIMARI - UKIAM"
DES05128,"GORAIN HAT"
DES08264,"Goraul"
DES03393,"GORAUL (EX DARBHANGA)"
DES08265,"GORESWAR"
DES00165,"GORESWAR - GORESWAR"
DES00166,"GORESWAR 1 - MOHARIPARA"
DES00167,"GORESWAR 1 - NAOKATA"
DES00168,"GORESWAR 1 - SUKLAI"
DES08266,"GORGARIA"
DES04708,"GORGARIA EX BANKURA"
DES03039,"GORHATTA CHOWK (EX NAUGACHIA)"
DES02726,"GORHATTA CHOWK(EX BHAGALPUR)"
DES03798,"GORIAKHOTHI EX SIWAN"
DES05634,"GOROKHPUR"
DES08267,"GOROKHPUR (Ex Malda)"
DES08268,"Gorubandha"
DES05366,"GORUBATHAN"
DES05367,"GORUBATHAN"
DES05368,"GORUBATHAN(SLG)"
DES10525,"GORUKHUTI"
DES01403,"GORUMARA"
DES00417,"GOSAIGAON"
DES04885,"GOSAIRHAT"
DES05445,"GOSALA"
DES04886,"GOSANIMARI"
DES05201,"GOSANIMARI (SAGARDIGHI GHAT)"
DES00418,"GOSSAINGAON - BHAWRAGURI"
DES00419,"GOSSAINGAON - GOKUL KATA"
DES00420,"GOSSAINGAON - GOSSAIGAON"
DES00421,"GOSSAINGAON - SRIRAMPUR"
DES00422,"GOSSAINGAON - TULSIBIL"
DES00423,"GOSSAINGAON MUKULDANGA - BHADEYAGURI"
DES00424,"GOSSAINGAON MUKULDANGA - KACHUGAON"
DES00425,"GOSSAINGAON MUKULDANGA - MUKULDANGA"
DES05262,"GOTAHAR"
DES08269,"GOTAN"
DES04170,"GOTAN (EX BURDWAN)"
DES08270,"Gotu"
DES04416,"GOTU ( EX MOGRA)"
DES08271,"GOURA"
DES04508,"GOURA (EX MDNP)"
DES08272,"GOURANDI"
DES04329,"GOURANDI (EX RNJ)"
DES08273,"GOURBAZAR"
DES04330,"GOURBAZAR (EX RNJ)"
DES01217,"GOVINDAPUR"
DES02505,"GOVINDPUR (EX DHANBAD)"
DES05440,"GREF"
DES03690,"GUDAR GHAT (EX SAMASTIPUR)"
DES08275,"GUDHIA(EX RAGHUNATHGANJ)"
DES08274,"GUDHIA(EX- BERHAMPORE)"
DES05153,"GUKHSADANDA (PUNDIBARI)"
DES05372,"GUKUSDANGA"
DES08276,"GULALIA BAZAR"
DES08277,"GUMA"
DES03841,"GUMA (EX- COSPR)"
DES05220,"GUMANI HAT"
DES08278,"GUMERI"
DES02548,"GUMLA ( EX RANCHI)"
DES05425,"GUMPTU, BHUTAN (CLINK )"
DES01874,"GUMRA,KALAIN"
DES01875,"GUMRAH - AMTALA"
DES01876,"GUMRAH - DIGARKHAL"
DES01877,"GUMRAH - DURGANAGAR"
DES01878,"GUMRAH - GUMRAH BAZAR"
DES01879,"GUMRAH - JALALPUR"
DES01880,"GUMRAH - NATANPUR"
DES01881,"GUMRAH - NATHANPUR"
DES01882,"GUMRAH - SHADIRKHAL"
DES08280,"GUNANANDABATI(EX RAGHUNATHGANJ)"
DES08279,"GUNANANDABATI(EX- BERHAMPORE)"
DES05427,"GUNJARIA"
DES11262,"GUNJARIA DUMP"
DES08281,"Guptipara"
DES04417,"GUPTIPARA ( EX MOGRA)"
DES08282,"GURAP"
DES04418,"GURAP ( EX MOGRA)"
DES04253,"GURAP (EX-DANKUNI)"
DES08283,"GURAP (MOGRA)"
DES08284,"GURARU"
DES03307,"GURARU (EX WARS)"
DES02802,"GURARU (G T ROAD) (EX GAYA)"
DES02803,"GURPA (EX GAYA)"
DES02804,"GURUA (G T ROAD) (EX GAYA)"
DES05464,"GURUNGBASTI"
DES08285,"Guskara"
DES10277,"GUSKARA"
DES04106,"GUSKARA EX BURDWAN"
DES03759,"GUTHNI EX SIWAN"
DES08286,"GUTIPUR"
DES11116,"GUWAHATI"
DES10682,"GUWAHATI"
DES00169,"GUWAHATI CITY"
DES00170,"GUWAHATI CITY (GMC 1)"
DES00171,"GUWAHATI CITY (GMC NH)"
DES00172,"GUWAHATI DUMP"
DES03177,"GWALPARA"
DES03205,"GWALPARA EX SAHARSHA"
DES03396,"HAABI BUHAR (EX DARBHANGA)"
DES05635,"HABIBPUR"
DES04283,"HABIBPUR (EX KNJ)"
DES08287,"Habibpur (Ex Malda)"
DES08288,"Habibpur(MLD)"
DES03432,"HABIDEEH (EX DARBHANGA)"
DES08289,"HABRA"
DES03842,"HABRA (EX- COSPR)"
DES10983,"HAFLONG"
DES10984,"HAFLONG"
DES10985,"HAFLONG"
DES11179,"HAFLONG"
DES00774,"HAFLONG (NCH)"
DES08290,"HAHCHARA GAON"
DES08291,"HAHEM"
DES08292,"HAHEM TINALI"
DES11242,"HAI HAI PATHER"
DES06319,"HAIBORGAON"
DES05461,"HAIDERPARA"
DES08293,"HAILAKANDI"
DES01883,"HAILAKANDI - BAIRAVNAGAR"
DES01884,"HAILAKANDI - BANDUKMARA"
DES01885,"HAILAKANDI - BASIC CHOURANGI"
DES01886,"HAILAKANDI - BATIRKUPA"
DES01887,"HAILAKANDI - BATUKUBA"
DES01888,"HAILAKANDI - BOWERGHAT"
DES01889,"HAILAKANDI - BUALIPAR"
DES01890,"HAILAKANDI - CHULAGHAT"
DES01891,"HAILAKANDI - DEBENDRA NAGAR"
DES01892,"HAILAKANDI - GODEMGHAT"
DES01893,"HAILAKANDI - GODOWNMGHAT"
DES01894,"HAILAKANDI - HAILAKANDI"
DES01895,"HAILAKANDI - KALACHARA"
DES01896,"HAILAKANDI - KUCHILA"
DES01897,"HAILAKANDI - MATIGURI"
DES01898,"HAILAKANDI - MONACHERRA"
DES01899,"HAILAKANDI - PAIKAN"
DES01900,"HAILAKANDI - RANGAUTI"
DES01901,"HAILAKANDI - SARASPUR"
DES01902,"HAILAKANDI - SOMARIKONA"
DES01903,"HAILAKANDI - TINGAURI"
DES01904,"HAILAKANDI - UJJANKUPAN"
DES11258,"HAILAKANDI SOW"
DES03398,"HAIRPUR (EX DARBHANGA)"
DES02625,"HAJIPUR"
DES03107,"HAJIPUR (EX-FATUWA)"
DES03490,"HAJIPUR KHEERMA (EX DARBHANGA)"
DES03237,"HAJIPUR(EX SARAI)"
DES05197,"HAJIR DOKAN (MATHABHANGA)"
DES00173,"HAJO"
DES00184,"HAJO (EX- LOKHRA)"
DES00174,"HAJO - ABHAIPUR / SHERSA"
DES00175,"HAJO - BOROKA"
DES00176,"HAJO - BULLUT BAZAR"
DES00177,"HAJO - HAJO CHOWK"
DES00178,"HAJO - HAJO P.S."
DES00179,"HAJO - MADHAB MANDIR"
DES00180,"HAJO - NAYANPUR"
DES00181,"HAJO - PANITEMA"
DES00182,"HAJO - RAMDIA"
DES00183,"HAJO - SRINGARPARA"
DES00185,"HAJO_BAGTA - BAGTA"
DES00186,"HAJO_BAGTA - BORNI"
DES00187,"HAJO_BAGTA - BULDUT"
DES00188,"HAJO_BAGTA - KALITAKUCHI"
DES05460,"HAKIMPARA"
DES00426,"HALAGURA"
DES01629,"HALAHALI"
DES00657,"HALCHATTI - HALCHATTI"
DES04509,"HALDIA (EX MDNP)"
DES08294,"HALDIA (MDNP)"
DES05066,"HALDIBARI"
DES04887,"HALDIBARI (NCB)"
DES05450,"HALDIMILL"
DES06107,"HALFLONG"
DES00775,"HALFLONG - HALFLONG"
DES08295,"HALISAHAR"
DES03843,"HALISAHAR (EX- COSPR)"
DES01428,"HALOATING"
DES02683,"HALSI"
DES03308,"HALSI (EX WARS)"
DES02952,"HALSI(EX LAKHISARAI)"
DES04957,"HAMILTAN GANI"
DES05374,"HAMILTONGAN"
DES06043,"HAMREN"
DES08296,"HAMREN (NGN)"
DES00776,"HAMREN - HAMREN"
DES00777,"HAMRENG (NGN)"
DES10332,"HANSAN"
DES01501,"HANSARA (TSK)"
DES02480,"HANSDIHA (EX DEOGHAR)"
DES05373,"HANSKHOA"
DES05416,"HANTUPARA T.E"
DES01506,"HAPJAN (TSK)"
DES01502,"HAPJAN - BARHAPJAN"
DES01503,"HAPJAN - HANSARA"
DES01504,"HAPJAN - HAPJAN"
DES01505,"HAPJAN - MAKUM"
DES05376,"HAPTIAGACH"
DES01905,"HARANGAJAO"
DES08297,"HARANGAJAO"
DES07185,"HARANGAJAO"
DES08298,"HARANGAJAO (SIL)"
DES00778,"HARANGAJAO - HARENGAJAO"
DES00779,"HARANGAJAO - JATINGA"
DES00780,"HARANGAJAO - MIYANGKRO"
DES00781,"HARANGAJAO - RADZOL"
DES06111,"HARENGAJAO"
DES08299,"HARIBHANGA"
DES05375,"HARIBOLAHA"
DES05073,"HARIBOLAHAT"
DES01218,"HARIBOR (NLP)"
DES08300,"HARIGRAM"
DES04709,"HARIGRAM EX BANKURA"
DES08301,"HARIGRAMSALURI"
DES04710,"HARIGRAMSALURI EX BANKURA"
DES05557,"HARIHARPARA"
DES08303,"HARIHARPARA(EX RAGHUNATHGANJ)"
DES08302,"HARIHARPARA(EX- BERHAMPORE)"
DES11218,"HARIN KHAOWA"
DES08304,"HARINAGAR"
